市区町村コード,市区町村名,値,調査年,出典
07421,福島県 会津坂下町,1361,2020,国勢調査(2020)
07422,福島県 湯川村,293,2020,国勢調査(2020)
07423,福島県 柳津町,172,2020,国勢調査(2020)
07444,福島県 三島町,140,2020,国勢調査(2020)
07445,福島県 金山町,157,2020,国勢調査(2020)
07446,福島県 昭和村,118,2020,国勢調査(2020)
07447,福島県 会津美里町,1541,2020,国勢調査(2020)
07461,福島県 西郷村,2036,2020,国勢調査(2020)
07464,福島県 泉崎村,446,2020,国勢調査(2020)
07465,福島県 中島村,305,2020,国勢調査(2020)
07466,福島県 矢吹町,1536,2020,国勢調査(2020)
07481,福島県 棚倉町,1062,2020,国勢調査(2020)
07482,福島県 矢祭町,279,2020,国勢調査(2020)
07483,福島県 塙町,501,2020,国勢調査(2020)
07484,福島県 鮫川村,142,2020,国勢調査(2020)
07501,福島県 石川町,1100,2020,国勢調査(2020)
07502,福島県 玉川村,374,2020,国勢調査(2020)
07503,福島県 平田村,225,2020,国勢調査(2020)
07504,福島県 浅川町,378,2020,国勢調査(2020)
07505,福島県 古殿町,278,2020,国勢調査(2020)
07521,福島県 三春町,1311,2020,国勢調査(2020)
07522,福島県 小野町,563,2020,国勢調査(2020)
07541,福島県 広野町,554,2020,国勢調査(2020)
07542,福島県 楢葉町,394,2020,国勢調査(2020)
07543,福島県 富岡町,485,2020,国勢調査(2020)
07544,福島県 川内村,150,2020,国勢調査(2020)
07545,福島県 大熊町,351,2020,国勢調査(2020)
07546,福島県 双葉町,0,2020,国勢調査(2020)
07547,福島県 浪江町,373,2020,国勢調査(2020)
07548,福島県 葛尾村,37,2020,国勢調査(2020)
07561,福島県 新地町,630,2020,国勢調査(2020)
07564,福島県 飯舘村,55,2020,国勢調査(2020)
08201,茨城県 水戸市,50538,2020,国勢調査(2020)
08202,茨城県 日立市,25163,2020,国勢調査(2020)
08203,茨城県 土浦市,24788,2020,国勢調査(2020)
08204,茨城県 古河市,16328,2020,国勢調査(2020)
08205,茨城県 石岡市,8635,2020,国勢調査(2020)
08207,茨城県 結城市,5352,2020,国勢調査(2020)
08208,茨城県 龍ケ崎市,13092,2020,国勢調査(2020)
08210,茨城県 下妻市,4235,2020,国勢調査(2020)
08211,茨城県 常総市,5965,2020,国勢調査(2020)
08212,茨城県 常陸太田市,5902,2020,国勢調査(2020)
08214,茨城県 高萩市,2814,2020,国勢調査(2020)
08215,茨城県 北茨城市,3689,2020,国勢調査(2020)
08216,茨城県 笠間市,8641,2020,国勢調査(2020)
08217,茨城県 取手市,20615,2020,国勢調査(2020)
08219,茨城県 牛久市,18083,2020,国勢調査(2020)
08220,茨城県 つくば市,60269,2020,国勢調査(2020)
08221,茨城県 ひたちなか市,25651,2020,国勢調査(2020)
08222,茨城県 鹿嶋市,7208,2020,国勢調査(2020)
08223,茨城県 潮来市,2500,2020,国勢調査(2020)
08224,茨城県 守谷市,17899,2020,国勢調査(2020)
08225,茨城県 常陸大宮市,3554,2020,国勢調査(2020)
08226,茨城県 那珂市,6856,2020,国勢調査(2020)
08227,茨城県 筑西市,10091,2020,国勢調査(2020)
08228,茨城県 坂東市,3754,2020,国勢調査(2020)
08229,茨城県 稲敷市,3199,2020,国勢調査(2020)
08230,茨城県 かすみがうら市,5253,2020,国勢調査(2020)
08231,茨城県 桜川市,3928,2020,国勢調査(2020)
08232,茨城県 神栖市,8557,2020,国勢調査(2020)
08233,茨城県 行方市,2598,2020,国勢調査(2020)
08234,茨城県 鉾田市,3556,2020,国勢調査(2020)
08235,茨城県 つくばみらい市,9220,2020,国勢調査(2020)
08236,茨城県 小美玉市,4515,2020,国勢調査(2020)
08302,茨城県 茨城町,2864,2020,国勢調査(2020)
08309,茨城県 大洗町,1604,2020,国勢調査(2020)
08310,茨城県 城里町,1464,2020,国勢調査(2020)
08341,茨城県 東海村,6688,2020,国勢調査(2020)
08364,茨城県 大子町,993,2020,国勢調査(2020)
08442,茨城県 美浦村,1357,2020,国勢調査(2020)
08443,茨城県 阿見町,7260,2020,国勢調査(2020)
08447,茨城県 河内町,671,2020,国勢調査(2020)
08521,茨城県 八千代町,1401,2020,国勢調査(2020)
08542,茨城県 五霞町,756,2020,国勢調査(2020)
08546,茨城県 境町,2023,2020,国勢調査(2020)
08564,茨城県 利根町,2443,2020,国勢調査(2020)
09201,栃木県 宇都宮市,90103,2020,国勢調査(2020)
09202,栃木県 足利市,17758,2020,国勢調査(2020)
09203,栃木県 栃木市,18692,2020,国勢調査(2020)
09204,栃木県 佐野市,14614,2020,国勢調査(2020)
09205,栃木県 鹿沼市,10545,2020,国勢調査(2020)
09206,栃木県 日光市,8651,2020,国勢調査(2020)
09208,栃木県 小山市,25558,2020,国勢調査(2020)
09209,栃木県 真岡市,9011,2020,国勢調査(2020)
09210,栃木県 大田原市,7902,2020,国勢調査(2020)
09211,栃木県 矢板市,3950,2020,国勢調査(2020)
09213,栃木県 那須塩原市,13899,2020,国勢調査(2020)
09214,栃木県 さくら市,6526,2020,国勢調査(2020)
09215,栃木県 那須烏山市,2563,2020,国勢調査(2020)
09216,栃木県 下野市,11499,2020,国勢調査(2020)
09301,栃木県 上三川町,3416,2020,国勢調査(2020)
09342,栃木県 益子町,2378,2020,国勢調査(2020)
09343,栃木県 茂木町,1325,2020,国勢調査(2020)
09344,栃木県 市貝町,1276,2020,国勢調査(2020)
09345,栃木県 芳賀町,1511,2020,国勢調査(2020)
09361,栃木県 壬生町,5051,2020,国勢調査(2020)
09364,栃木県 野木町,4382,2020,国勢調査(2020)
09384,栃木県 塩谷町,969,2020,国勢調査(2020)
09386,栃木県 高根沢町,5164,2020,国勢調査(2020)
09407,栃木県 那須町,2701,2020,国勢調査(2020)
09411,栃木県 那珂川町,1360,2020,国勢調査(2020)
10201,群馬県 前橋市,56120,2020,国勢調査(2020)
10202,群馬県 高崎市,65271,2020,国勢調査(2020)
10203,群馬県 桐生市,12499,2020,国勢調査(2020)
10204,群馬県 伊勢崎市,27542,2020,国勢調査(2020)
