市区町村コード,市区町村名,値,調査年,出典
04501,宮城県 涌谷町,5430,2020,国勢調査(2020)
04505,宮城県 美里町,8532,2020,国勢調査(2020)
04581,宮城県 女川町,3135,2020,国勢調査(2020)
04606,宮城県 南三陸町,4273,2020,国勢調査(2020)
05201,秋田県 秋田市,136634,2020,国勢調査(2020)
05202,秋田県 能代市,21076,2020,国勢調査(2020)
05203,秋田県 横手市,31013,2020,国勢調査(2020)
05204,秋田県 大館市,27959,2020,国勢調査(2020)
05206,秋田県 男鹿市,10447,2020,国勢調査(2020)
05207,秋田県 湯沢市,15620,2020,国勢調査(2020)
05209,秋田県 鹿角市,10932,2020,国勢調査(2020)
05210,秋田県 由利本荘市,28251,2020,国勢調査(2020)
05211,秋田県 潟上市,12250,2020,国勢調査(2020)
05212,秋田県 大仙市,28275,2020,国勢調査(2020)
05213,秋田県 北秋田市,11727,2020,国勢調査(2020)
05214,秋田県 にかほ市,8613,2020,国勢調査(2020)
05215,秋田県 仙北市,9220,2020,国勢調査(2020)
05303,秋田県 小坂町,2029,2020,国勢調査(2020)
05327,秋田県 上小阿仁村,825,2020,国勢調査(2020)
05346,秋田県 藤里町,1117,2020,国勢調査(2020)
05348,秋田県 三種町,5707,2020,国勢調査(2020)
05349,秋田県 八峰町,2605,2020,国勢調査(2020)
05361,秋田県 五城目町,3336,2020,国勢調査(2020)
05363,秋田県 八郎潟町,2134,2020,国勢調査(2020)
05366,秋田県 井川町,1523,2020,国勢調査(2020)
05368,秋田県 大潟村,835,2020,国勢調査(2020)
05434,秋田県 美郷町,5965,2020,国勢調査(2020)
05463,秋田県 羽後町,4648,2020,国勢調査(2020)
05464,秋田県 東成瀬村,790,2020,国勢調査(2020)
06201,山形県 山形市,102101,2020,国勢調査(2020)
06202,山形県 米沢市,33013,2020,国勢調査(2020)
06203,山形県 鶴岡市,45487,2020,国勢調査(2020)
06204,山形県 酒田市,39263,2020,国勢調査(2020)
06205,山形県 新庄市,12782,2020,国勢調査(2020)
06206,山形県 寒河江市,13627,2020,国勢調査(2020)
06207,山形県 上山市,10509,2020,国勢調査(2020)
06208,山形県 村山市,7570,2020,国勢調査(2020)
