市区町村コード,市区町村名,値,調査年,出典
06428,山形県 庄内町,990,2014,経済センサス‐基礎調査(2014)
06461,山形県 遊佐町,656,2014,経済センサス‐基礎調査(2014)
07201,福島県 福島市,13420,2014,経済センサス‐基礎調査(2014)
07202,福島県 会津若松市,6908,2014,経済センサス‐基礎調査(2014)
07203,福島県 郡山市,16633,2014,経済センサス‐基礎調査(2014)
07204,福島県 いわき市,14918,2014,経済センサス‐基礎調査(2014)
07205,福島県 白河市,3168,2014,経済センサス‐基礎調査(2014)
07207,福島県 須賀川市,3349,2014,経済センサス‐基礎調査(2014)
07208,福島県 喜多方市,2667,2014,経済センサス‐基礎調査(2014)
07209,福島県 相馬市,1829,2014,経済センサス‐基礎調査(2014)
07210,福島県 二本松市,2653,2014,経済センサス‐基礎調査(2014)
07211,福島県 田村市,1789,2014,経済センサス‐基礎調査(2014)
07212,福島県 南相馬市,2720,2014,経済センサス‐基礎調査(2014)
07213,福島県 伊達市,2722,2014,経済センサス‐基礎調査(2014)
07214,福島県 本宮市,1490,2014,経済センサス‐基礎調査(2014)
07301,福島県 桑折町,549,2014,経済センサス‐基礎調査(2014)
07303,福島県 国見町,370,2014,経済センサス‐基礎調査(2014)
07308,福島県 川俣町,710,2014,経済センサス‐基礎調査(2014)
07322,福島県 大玉村,269,2014,経済センサス‐基礎調査(2014)
07342,福島県 鏡石町,550,2014,経済センサス‐基礎調査(2014)
07344,福島県 天栄村,251,2014,経済センサス‐基礎調査(2014)
07362,福島県 下郷町,404,2014,経済センサス‐基礎調査(2014)
07364,福島県 檜枝岐村,100,2014,経済センサス‐基礎調査(2014)
07367,福島県 只見町,312,2014,経済センサス‐基礎調査(2014)
07368,福島県 南会津町,1190,2014,経済センサス‐基礎調査(2014)
07402,福島県 北塩原村,290,2014,経済センサス‐基礎調査(2014)
07405,福島県 西会津町,377,2014,経済センサス‐基礎調査(2014)
07407,福島県 磐梯町,150,2014,経済センサス‐基礎調査(2014)
07408,福島県 猪苗代町,850,2014,経済センサス‐基礎調査(2014)
07421,福島県 会津坂下町,919,2014,経済センサス‐基礎調査(2014)
07422,福島県 湯川村,109,2014,経済センサス‐基礎調査(2014)
07423,福島県 柳津町,212,2014,経済センサス‐基礎調査(2014)
07444,福島県 三島町,116,2014,経済センサス‐基礎調査(2014)
07445,福島県 金山町,187,2014,経済センサス‐基礎調査(2014)
07446,福島県 昭和村,103,2014,経済センサス‐基礎調査(2014)
07447,福島県 会津美里町,878,2014,経済センサス‐基礎調査(2014)
07461,福島県 西郷村,832,2014,経済センサス‐基礎調査(2014)
07464,福島県 泉崎村,272,2014,経済センサス‐基礎調査(2014)
07465,福島県 中島村,185,2014,経済センサス‐基礎調査(2014)
07466,福島県 矢吹町,769,2014,経済センサス‐基礎調査(2014)
07481,福島県 棚倉町,823,2014,経済センサス‐基礎調査(2014)
07482,福島県 矢祭町,336,2014,経済センサス‐基礎調査(2014)
07483,福島県 塙町,565,2014,経済センサス‐基礎調査(2014)
07484,福島県 鮫川村,170,2014,経済センサス‐基礎調査(2014)
07501,福島県 石川町,947,2014,経済センサス‐基礎調査(2014)
07502,福島県 玉川村,353,2014,経済センサス‐基礎調査(2014)
07503,福島県 平田村,276,2014,経済センサス‐基礎調査(2014)
07504,福島県 浅川町,336,2014,経済センサス‐基礎調査(2014)
07505,福島県 古殿町,302,2014,経済センサス‐基礎調査(2014)
07521,福島県 三春町,698,2014,経済センサス‐基礎調査(2014)
07522,福島県 小野町,567,2014,経済センサス‐基礎調査(2014)
07541,福島県 広野町,219,2014,経済センサス‐基礎調査(2014)
07542,福島県 楢葉町,34,2014,経済センサス‐基礎調査(2014)
07543,福島県 富岡町,5,2014,経済センサス‐基礎調査(2014)
07544,福島県 川内村,89,2014,経済センサス‐基礎調査(2014)
07545,福島県 大熊町,-,2014,経済センサス‐基礎調査(2014)
