市区町村コード,市区町村名,値,調査年,出典
04100,宮城県 仙台市,524708,2014,経済センサス‐基礎調査(2014)
04202,宮城県 石巻市,42920,2014,経済センサス‐基礎調査(2014)
04203,宮城県 塩竈市,16592,2014,経済センサス‐基礎調査(2014)
04205,宮城県 気仙沼市,18999,2014,経済センサス‐基礎調査(2014)
04206,宮城県 白石市,9452,2014,経済センサス‐基礎調査(2014)
04207,宮城県 名取市,25609,2014,経済センサス‐基礎調査(2014)
04208,宮城県 角田市,7277,2014,経済センサス‐基礎調査(2014)
04209,宮城県 多賀城市,17249,2014,経済センサス‐基礎調査(2014)
04211,宮城県 岩沼市,14778,2014,経済センサス‐基礎調査(2014)
04212,宮城県 登米市,22771,2014,経済センサス‐基礎調査(2014)
04213,宮城県 栗原市,19561,2014,経済センサス‐基礎調査(2014)
04214,宮城県 東松島市,8822,2014,経済センサス‐基礎調査(2014)
04215,宮城県 大崎市,41824,2014,経済センサス‐基礎調査(2014)
04301,宮城県 蔵王町,3450,2014,経済センサス‐基礎調査(2014)
04302,宮城県 七ヶ宿町,427,2014,経済センサス‐基礎調査(2014)
04321,宮城県 大河原町,8606,2014,経済センサス‐基礎調査(2014)
04322,宮城県 村田町,2704,2014,経済センサス‐基礎調査(2014)
04323,宮城県 柴田町,8968,2014,経済センサス‐基礎調査(2014)
04324,宮城県 川崎町,2494,2014,経済センサス‐基礎調査(2014)
04341,宮城県 丸森町,2130,2014,経済センサス‐基礎調査(2014)
04361,宮城県 亘理町,6193,2014,経済センサス‐基礎調査(2014)
04362,宮城県 山元町,2543,2014,経済センサス‐基礎調査(2014)
04401,宮城県 松島町,4326,2014,経済センサス‐基礎調査(2014)
04404,宮城県 七ヶ浜町,2282,2014,経済センサス‐基礎調査(2014)
04406,宮城県 利府町,9112,2014,経済センサス‐基礎調査(2014)
04421,宮城県 大和町,9978,2014,経済センサス‐基礎調査(2014)
04422,宮城県 大郷町,1893,2014,経済センサス‐基礎調査(2014)
04424,宮城県 大衡村,3597,2014,経済センサス‐基礎調査(2014)
04444,宮城県 色麻町,1315,2014,経済センサス‐基礎調査(2014)
04445,宮城県 加美町,6347,2014,経済センサス‐基礎調査(2014)
04501,宮城県 涌谷町,4105,2014,経済センサス‐基礎調査(2014)
04505,宮城県 美里町,6153,2014,経済センサス‐基礎調査(2014)
04581,宮城県 女川町,2137,2014,経済センサス‐基礎調査(2014)
04606,宮城県 南三陸町,2572,2014,経済センサス‐基礎調査(2014)
05201,秋田県 秋田市,140439,2014,経済センサス‐基礎調査(2014)
05202,秋田県 能代市,19457,2014,経済センサス‐基礎調査(2014)
05203,秋田県 横手市,30264,2014,経済センサス‐基礎調査(2014)
05204,秋田県 大館市,24608,2014,経済センサス‐基礎調査(2014)
05206,秋田県 男鹿市,7949,2014,経済センサス‐基礎調査(2014)
05207,秋田県 湯沢市,14477,2014,経済センサス‐基礎調査(2014)
05209,秋田県 鹿角市,9815,2014,経済センサス‐基礎調査(2014)
05210,秋田県 由利本荘市,23487,2014,経済センサス‐基礎調査(2014)
05211,秋田県 潟上市,7275,2014,経済センサス‐基礎調査(2014)
05212,秋田県 大仙市,26611,2014,経済センサス‐基礎調査(2014)
05213,秋田県 北秋田市,9889,2014,経済センサス‐基礎調査(2014)
05214,秋田県 にかほ市,6088,2014,経済センサス‐基礎調査(2014)
05215,秋田県 仙北市,8406,2014,経済センサス‐基礎調査(2014)
05303,秋田県 小坂町,1478,2014,経済センサス‐基礎調査(2014)
05327,秋田県 上小阿仁村,521,2014,経済センサス‐基礎調査(2014)
05346,秋田県 藤里町,671,2014,経済センサス‐基礎調査(2014)
05348,秋田県 三種町,3289,2014,経済センサス‐基礎調査(2014)
05349,秋田県 八峰町,1443,2014,経済センサス‐基礎調査(2014)
05361,秋田県 五城目町,2468,2014,経済センサス‐基礎調査(2014)
05363,秋田県 八郎潟町,1369,2014,経済センサス‐基礎調査(2014)
05366,秋田県 井川町,959,2014,経済センサス‐基礎調査(2014)
05368,秋田県 大潟村,1254,2014,経済センサス‐基礎調査(2014)
05434,秋田県 美郷町,4068,2014,経済センサス‐基礎調査(2014)
05463,秋田県 羽後町,2937,2014,経済センサス‐基礎調査(2014)
05464,秋田県 東成瀬村,469,2014,経済センサス‐基礎調査(2014)
06201,山形県 山形市,115384,2014,経済センサス‐基礎調査(2014)
06202,山形県 米沢市,31493,2014,経済センサス‐基礎調査(2014)
06203,山形県 鶴岡市,41388,2014,経済センサス‐基礎調査(2014)
06204,山形県 酒田市,37558,2014,経済センサス‐基礎調査(2014)
06205,山形県 新庄市,14483,2014,経済センサス‐基礎調査(2014)
06206,山形県 寒河江市,12676,2014,経済センサス‐基礎調査(2014)
06207,山形県 上山市,8254,2014,経済センサス‐基礎調査(2014)
06208,山形県 村山市,5536,2014,経済センサス‐基礎調査(2014)
06209,山形県 長井市,8689,2014,経済センサス‐基礎調査(2014)
06210,山形県 天童市,21290,2014,経済センサス‐基礎調査(2014)
06211,山形県 東根市,14523,2014,経済センサス‐基礎調査(2014)
06212,山形県 尾花沢市,4530,2014,経済センサス‐基礎調査(2014)
06213,山形県 南陽市,9538,2014,経済センサス‐基礎調査(2014)
06301,山形県 山辺町,2331,2014,経済センサス‐基礎調査(2014)
06302,山形県 中山町,1919,2014,経済センサス‐基礎調査(2014)
06321,山形県 河北町,4058,2014,経済センサス‐基礎調査(2014)
06322,山形県 西川町,1307,2014,経済センサス‐基礎調査(2014)
06323,山形県 朝日町,1462,2014,経済センサス‐基礎調査(2014)
06324,山形県 大江町,1547,2014,経済センサス‐基礎調査(2014)
06341,山形県 大石田町,1299,2014,経済センサス‐基礎調査(2014)
06361,山形県 金山町,942,2014,経済センサス‐基礎調査(2014)
06362,山形県 最上町,1848,2014,経済センサス‐基礎調査(2014)
06363,山形県 舟形町,1054,2014,経済センサス‐基礎調査(2014)
06364,山形県 真室川町,1608,2014,経済センサス‐基礎調査(2014)
06365,山形県 大蔵村,769,2014,経済センサス‐基礎調査(2014)
06366,山形県 鮭川村,629,2014,経済センサス‐基礎調査(2014)
06367,山形県 戸沢村,761,2014,経済センサス‐基礎調査(2014)
06381,山形県 高畠町,5069,2014,経済センサス‐基礎調査(2014)
06382,山形県 川西町,5281,2014,経済センサス‐基礎調査(2014)
06401,山形県 小国町,2018,2014,経済センサス‐基礎調査(2014)
06402,山形県 白鷹町,2923,2014,経済センサス‐基礎調査(2014)
06403,山形県 飯豊町,1593,2014,経済センサス‐基礎調査(2014)
06426,山形県 三川町,3793,2014,経済センサス‐基礎調査(2014)
06428,山形県 庄内町,4603,2014,経済センサス‐基礎調査(2014)
06461,山形県 遊佐町,2980,2014,経済センサス‐基礎調査(2014)
07201,福島県 福島市,120655,2014,経済センサス‐基礎調査(2014)
07202,福島県 会津若松市,49606,2014,経済センサス‐基礎調査(2014)
07203,福島県 郡山市,136901,2014,経済センサス‐基礎調査(2014)
07204,福島県 いわき市,105218,2014,経済センサス‐基礎調査(2014)
07205,福島県 白河市,19589,2014,経済センサス‐基礎調査(2014)
07207,福島県 須賀川市,22371,2014,経済センサス‐基礎調査(2014)
07208,福島県 喜多方市,12518,2014,経済センサス‐基礎調査(2014)
07209,福島県 相馬市,10095,2014,経済センサス‐基礎調査(2014)
07210,福島県 二本松市,14228,2014,経済センサス‐基礎調査(2014)
07211,福島県 田村市,8163,2014,経済センサス‐基礎調査(2014)
07212,福島県 南相馬市,16518,2014,経済センサス‐基礎調査(2014)
07213,福島県 伊達市,14338,2014,経済センサス‐基礎調査(2014)
07214,福島県 本宮市,9854,2014,経済センサス‐基礎調査(2014)
07301,福島県 桑折町,2795,2014,経済センサス‐基礎調査(2014)
07303,福島県 国見町,2326,2014,経済センサス‐基礎調査(2014)
07308,福島県 川俣町,3370,2014,経済センサス‐基礎調査(2014)
07322,福島県 大玉村,1760,2014,経済センサス‐基礎調査(2014)
07342,福島県 鏡石町,2696,2014,経済センサス‐基礎調査(2014)
07344,福島県 天栄村,1156,2014,経済センサス‐基礎調査(2014)
07362,福島県 下郷町,1491,2014,経済センサス‐基礎調査(2014)
07364,福島県 檜枝岐村,452,2014,経済センサス‐基礎調査(2014)
07367,福島県 只見町,1107,2014,経済センサス‐基礎調査(2014)
07368,福島県 南会津町,5414,2014,経済センサス‐基礎調査(2014)
07402,福島県 北塩原村,1341,2014,経済センサス‐基礎調査(2014)
07405,福島県 西会津町,1364,2014,経済センサス‐基礎調査(2014)
07407,福島県 磐梯町,916,2014,経済センサス‐基礎調査(2014)
07408,福島県 猪苗代町,4592,2014,経済センサス‐基礎調査(2014)
07421,福島県 会津坂下町,4425,2014,経済センサス‐基礎調査(2014)
07422,福島県 湯川村,532,2014,経済センサス‐基礎調査(2014)
07423,福島県 柳津町,978,2014,経済センサス‐基礎調査(2014)
07444,福島県 三島町,522,2014,経済センサス‐基礎調査(2014)
